[38057:0x7caf40c000]     2073 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.5 MB, 0.44 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 1 ms) (average mu = 0.990, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2124 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.5 MB, 0.44 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.991, current mu = 0.991) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2138 ms: Mark-Compact 4.9 (11.6) -> 4.1 (11.1) MB, pooled: 2.0 MB, 1.01 / 0.01 ms (average mu = 0.977, current mu = 0.928) background allocation failure; GC in old space requested
[38057:0x7caf40c000]     2162 ms: Mark-Compact 5.8 (11.4) -> 4.1 (11.4) MB, pooled: 2.0 MB, 1.21 / 0.01 ms (average mu = 0.965, current mu = 0.949) background allocation failure; GC in old space requested
[38057:0x7caf40c000]     2214 ms: Incremental Mark-Compact 7.0 (11.4) -> 4.1 (11.4) MB, pooled: 2.0 MB, 0.47 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.982, current mu = 0.991) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2256 ms: Incremental Mark-Compact 7.0 (11.4) -> 4.1 (11.4) MB, pooled: 2.0 MB, 0.48 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.985, current mu = 0.988) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2307 ms: Incremental Mark-Compact 7.0 (11.4) -> 4.1 (11.4) MB, pooled: 2.0 MB, 0.48 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 1 ms) (average mu = 0.988, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2353 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.48 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.988, current mu = 0.989) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2400 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.46 / 0.03 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 1 ms) (average mu = 0.989, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2449 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.47 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.990, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2492 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.42 / 0.02 ms (+ 0.0 ms in 4 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 1 ms) (average mu = 0.990, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2543 ms: Incremental Mark-Compact 6.9 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.46 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 1 ms) (average mu = 0.990, current mu = 0.991) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2586 ms: Incremental Mark-Compact 7.0 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.40 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.990, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
[38057:0x7caf40c000]     2634 ms: Incremental Mark-Compact 6.9 (11.6) -> 4.1 (11.6) MB, pooled: 1.8 MB, 0.46 / 0.02 ms (+ 0.0 ms in 3 steps since start of marking, biggest step 0.0 ms, walltime since start of marking 2 ms) (average mu = 0.990, current mu = 0.990) finalize incremental marking via stack guard; GC in old space requested
{"name":"saved-search-response","mediansMs":[1.1624895999999922,0.9082937499999844],"ratio":0.7813349469965069}
